"biz_rest.business_id" "biz_rest.stars" "biz_rest.longitude" "biz_rest.latitude" "biz_rest.state" "biz_rest.attributes..Take.out." "biz_rest.attributes..Takes.Reservations." "biz_rest.attributes..Wi.Fi." "biz_rest.attributes.Caters"
"10843" "BV8_BpJaWpU_HjjLiYZX-Q" 3 -111.6870775 33.3749484 "AZ" TRUE FALSE "no" FALSE
"10844" "lmDV-oW_dNn8kGHBbuNzXg" 4 -88.2027876405812 40.113390389546 "IL" TRUE FALSE "free" FALSE
"10847" "Uvdw8gzQTPkt7SPmx5W7Eg" 3 -115.2913521 36.1691517 "NV" TRUE TRUE "no" TRUE
"10848" "o0glZNTt9u5D4inTo8yAhQ" 2.5 -89.2108173 43.1810718 "WI" TRUE TRUE "free" FALSE
"10849" "_rrWTz0W1K_eWafh-8r3fA" 4.5 -88.207689252733 40.113818215463 "IL" TRUE FALSE "no" TRUE
"10850" "wZIryTDCEYtUvUqIGY9hPA" 4 -115.120023 36.055832 "NV" TRUE FALSE "no" TRUE
"10851" "ye9yRRLNn43VqMo4Rhstkg" 3.5 -80.962647 35.116692 "NC" TRUE TRUE "no" TRUE
"10852" "jUqEkkM233NIJuYHRtfPSg" 3 -115.1559363 36.10788 "NV" TRUE FALSE "no" TRUE
"10853" "52ThhgAweE-ZOhj8ugjS0w" 3.5 -115.1287195 36.0568121 "NV" TRUE TRUE "free" FALSE
"10854" "6sNvLW4fVBWEgze71pGDZQ" 2.5 -115.1809645 36.2919185 "NV" TRUE TRUE "no" FALSE
"10856" "XcECGsRXDT9kgbrdP6k1uQ" 3.5 -80.739044 35.3170835 "NC" TRUE TRUE "free" TRUE
"10858" "uEWNDYYV7yJMB3xPUdQ7vA" 2.5 -111.720919267953 33.4363769927389 "AZ" TRUE FALSE "free" FALSE
"10859" "_sE20NftkRwtw1VUXM-QJA" 4.5 -73.5578541 45.5025477 "QC" FALSE TRUE "no" FALSE
"10860" "CqRoozwTWAz4ufcsiJBRSw" 3.5 -112.0535936 33.3059751 "AZ" TRUE FALSE "no" FALSE
"10861" "VS5fjHl3mtfaaOHI74UoYw" 3.5 -115.2986392 36.0765586 "NV" TRUE TRUE "free" FALSE
"10863" "FeI75xIG8PF_XZ6P80gLBQ" 3.5 -112.0722832 33.4558709 "AZ" TRUE TRUE "free" FALSE
"10864" "MQNJNjLLDfsIrqxG-DBMqQ" 3.5 -112.134316 33.625972 "AZ" TRUE FALSE "no" FALSE
"10865" "UwN3u5cchGKTjtvkqrVbHg" 4.5 -73.5559053 45.5013999 "QC" FALSE TRUE "no" FALSE
"10868" "_QP-vfoxfFvKMdArsoQ3Bw" 3.5 -73.5777306 45.498396 "QC" TRUE TRUE "no" FALSE
"10869" "oWiicnW4twnBLFT3sAVpGA" 3.5 -115.147904 36.114988 "NV" TRUE FALSE "no" TRUE
"10871" "1TsUj0DVJ0y_bTTdmphmvw" 3 -115.1370841 36.1066864 "NV" TRUE FALSE "free" FALSE
"10872" "ZxmKA8b7njab1DNzCEU4Ow" 3.5 -115.198216438293 36.1259513086876 "NV" TRUE TRUE "no" FALSE
"10874" "94uwF6nBkIW_j51T1uJRHw" 3 -112.2761916 33.7129792 "AZ" TRUE TRUE "free" TRUE
"10875" "JFoEf0Kn5GgFIKvAB7DQ3A" 4 -115.252315 36.063237 "NV" TRUE TRUE "no" TRUE
"10876" "JXUX_oiCrfHm6b1sbqQd7A" 5 -115.1505882 36.238438 "NV" TRUE FALSE "no" TRUE
"10877" "jUeutekCBjAUw6tFiOVTeA" 4 -80.984482 35.1024427 "NC" TRUE TRUE "no" FALSE
"10879" "6nfTUgP3UvQ_jhnT8kCpew" 3.5 -111.858318 33.26386 "AZ" TRUE TRUE "no" FALSE
"10880" "0sGv8StC2mq49VeqevMiQQ" 3 -115.13359 36.115524 "NV" TRUE FALSE "no" FALSE
"10884" "9Wf3RHNSITQ-UW0J5jcaxA" 3 -80.93646 35.138751 "NC" TRUE TRUE "no" TRUE
"10886" "TvcEDOBqkQM1kiTLrk0l-g" 3 -112.390488 33.639353 "AZ" TRUE TRUE "no" TRUE
"10887" "QsQZ_fl1S6ZX5-sprj-PxA" 3.5 -80.922471 35.190366 "NC" TRUE FALSE "free" TRUE
"10891" "0Jouvs4G3d6CcG3pYGZ20A" 2.5 -112.1130414 33.524003 "AZ" TRUE FALSE "no" TRUE
"10892" "SqpICnZPgxUraMDNqu-YwA" 3.5 -115.20848 36.073079 "NV" TRUE TRUE "no" TRUE
"10893" "LGkmUbymiNBzX99MxVAV4g" 3 -111.9955144 33.6407831 "AZ" TRUE FALSE "no" TRUE
"10894" "3sFdzSZPm23b3W-bljumMA" 3.5 -111.94822 33.832191 "AZ" TRUE FALSE "free" FALSE
"10895" "nfyqtEoufkhjv97IueK7Ow" 2.5 -111.7459158 33.298078 "AZ" TRUE FALSE "no" TRUE
"10896" "IVBp-lRZMliHsS2q0c8ZEA" 4.5 -111.840863227844 33.3311915899312 "AZ" TRUE FALSE "free" FALSE
"10897" "v0UcWfHvGgYZYFobaSOr8A" 4 -112.1359928 33.56674 "AZ" TRUE FALSE "no" TRUE
"10898" "P8YUA2bXP-wD3VOzWqKVyw" 3.5 -112.0629953 33.4951559 "AZ" TRUE TRUE "no" FALSE
"10901" "aBjWR-Mol58GMsRAdz2Tjw" 3.5 -112.2345368 33.6353161 "AZ" TRUE FALSE "free" TRUE
"10903" "lIlaoptZjY7DD4pO0Mk8ow" 3.5 -115.289206990206 36.1646282752603 "NV" TRUE TRUE "no" TRUE
"10905" "47A3pWsdYNhFFy9gUEVcYQ" 4 -111.8704598 33.3931481 "AZ" TRUE FALSE "no" FALSE
"10906" "vxxMqBaAHuWdx4impsLSSA" 4 -115.1684896 35.9647721 "NV" FALSE FALSE "no" FALSE
"10910" "po1OSW9_GixIpeoCBHqb7w" 3.5 -112.3917561 33.6233792 "AZ" TRUE FALSE "no" TRUE
"10911" "vhSvuEEYevmkg_9AGnNruQ" 4 -114.9855761 36.0354393 "NV" TRUE FALSE "no" FALSE
"10913" "BTBUbl0ezUSG_NxjfpqD0Q" 4 -114.990361 36.2779044 "NV" FALSE FALSE "no" FALSE
"10916" "VQfqbRNkykoEo7Rj-D9M_Q" 4 -111.742524 32.880056 "AZ" TRUE TRUE "no" TRUE
"10918" "nHxi4UjqWOLRidFNnoccAw" 4 -111.885598 33.454427 "AZ" FALSE FALSE "no" FALSE
"10920" "_Hwdp9pNtJ14MsBujtIa5A" 4.5 -3.20722460746765 55.9574050251627 "EDH" FALSE TRUE "free" TRUE
"10921" "zB7hZZl_6qtKEncbIFCgDQ" 4 -3.17843914031982 55.9625098733283 "EDH" TRUE FALSE "free" FALSE
"10927" "GmAGA39Wjv3MLT2ju5ALQQ" 3.5 -115.172501 36.1100668 "NV" TRUE TRUE "no" FALSE
"10928" "zwHcKioS_8sp--GKsg0wrw" 4.5 -111.903806 33.62262 "AZ" TRUE FALSE "free" TRUE
"10929" "qb1o61d_qrwEpxAm16dZCA" 3 -112.264529 33.536729 "AZ" TRUE TRUE "free" FALSE
"10930" "QbS8kEuBXfN6FN_JCuFLuw" 4 -3.1921432 55.9479597 "EDH" FALSE TRUE "free" FALSE
"10931" "BZk5ij706Xgx8Yr_3EwEcQ" 4.5 -3.1767001 55.964906 "EDH" TRUE TRUE "no" TRUE
"10935" "08IFR_ruWR96K3Q6sakI_g" 4 -111.6344767 33.2497755 "AZ" TRUE FALSE "no" FALSE
"10939" "oQfCWtO5-fGTFrclqCJOwg" 3.5 -115.0856611 36.0273573 "NV" TRUE FALSE "no" FALSE
"10941" "p73kWm6xxLuJ_dNl_LuDcQ" 2.5 -115.3161937 36.2183821 "NV" TRUE FALSE "no" TRUE
"10943" "V9i9LnTg9H2XvzqCVBSOXg" 3.5 -111.900456296182 33.5552118623002 "AZ" TRUE TRUE "free" TRUE
"10946" "nH4CEJwrRXPxhfdL2pz3MA" 3.5 -111.77177133333 33.336905433294 "AZ" TRUE FALSE "no" FALSE
"10947" "cjFDprdEXbDDdraONMy5Pg" 2.5 -111.9867805 33.495718 "AZ" TRUE FALSE "no" FALSE
"10949" "n0OIZOmu5rOWSJ0-l4b6mw" 2.5 -111.678860485554 33.5830586403608 "AZ" FALSE FALSE "no" FALSE
"10950" "Rw9UfT92Ys2hfWFRDu_xNA" 3.5 -73.576367 45.4996584 "QC" TRUE TRUE "free" FALSE
"10952" "oRqBAYtcBYZHXA7G8FlPaA" 3.5 -111.884689273046 33.4548114643285 "AZ" TRUE FALSE "no" FALSE
"10953" "DMjGB9va_stopLPfUYJelA" 3 -79.9652548 40.4279062791307 "PA" TRUE TRUE "free" FALSE
"10954" "0DvsBDG0CEwIK8uQxUGiOQ" 4 -111.822446 33.34927 "AZ" TRUE FALSE "free" FALSE
"10955" "Ez8jAbAV1y-yZXSFmSy__w" 3 -112.274177 33.464333 "AZ" TRUE FALSE "free" FALSE
"10956" "MpbVyyqTuZZKzHvrTw4Npg" 4.5 -111.735452 33.4509365 "AZ" TRUE FALSE "no" TRUE
"10957" "1rvwUIcaC01MwIGqiG7m1Q" 3.5 -81.0425005 35.1097984 "SC" TRUE FALSE "free" TRUE
"10958" "7PQRP9l2cSSqjbQdsXL8yw" 3 -115.3253044 36.2188016 "NV" TRUE FALSE "no" FALSE
"10959" "40_99L6HTtK_eHHT_tCjmw" 3.5 -112.3594631 33.6392168 "AZ" TRUE FALSE "no" TRUE
"10960" "eXY0FZUUVkXXoXt53cUgAQ" 4 -115.257743 36.26483 "NV" TRUE FALSE "no" TRUE
"10961" "oY71G_AaKlF4Il-gt4L2OQ" 3.5 -111.919769253442 33.3755635247852 "AZ" TRUE TRUE "free" TRUE
"10962" "bVyARiRmg36o5BObsnUL8g" 3 -80.985767 35.102199 "NC" TRUE FALSE "no" FALSE
"10963" "a1zBJOBpJiQk4qFaMCvEnA" 3.5 -111.9299298 33.3500187 "AZ" TRUE FALSE "no" TRUE
"10965" "iu-GLKS8OOE6jY1Zmf4x4Q" 3 -115.295766 36.1005923 "NV" TRUE FALSE "no" FALSE
"10966" "d06ZIF5TeK5j_Pii7_LmXA" 3.5 -112.0449669 33.0711872 "AZ" TRUE FALSE "no" FALSE
"10967" "3n9mSKySEv3G03YjcU-YOQ" 4.5 -112.0740912 33.5126276 "AZ" TRUE FALSE "no" TRUE
"10968" "hXjOPGuc2mbzQNregzer9g" 4 -88.1906702 40.0930433 "IL" TRUE FALSE "no" TRUE
"10970" "P1R-MpmdtsyE82_JYXtkAg" 3 -115.180625 36.292489 "NV" FALSE FALSE "no" FALSE
"10972" "dJ6XrN6xbb9keIbd_Q3VdA" 3.5 -115.2668393 36.2713297 "NV" TRUE TRUE "free" TRUE
"10973" "40axkHtNTmROdIMQJ_gOsw" 4 -115.2062795 36.1167652 "NV" TRUE TRUE "no" FALSE
"10974" "H92SaE8QEFyQHjwYEcCCCw" 3.5 -112.35594587045 33.607473806511 "AZ" TRUE TRUE "no" TRUE
"10977" "Kma0nPwuWfqelROxRIwLRw" 2.5 -115.2566567 36.264515 "NV" TRUE TRUE "no" TRUE
"10978" "CJ8IURVsHxTIu2Kzp2Kumw" 1.5 -115.170129 36.118346 "NV" FALSE FALSE "paid" FALSE
"10979" "-eGTRXRUBYnypv8Jk08nKA" 4 -89.533761 42.988054 "WI" TRUE FALSE "free" FALSE
"10980" "d-RORs3TaBgYgBb0tLzMIA" 3 -115.256869 36.2638103 "NV" TRUE TRUE "no" FALSE
"10981" "_6rzEUOYbo7lgtkSKkKS9g" 3.5 -112.406686 33.6383868 "AZ" TRUE FALSE "no" FALSE
"10983" "W8AYXV_V63ke_p1SE44-Cw" 3.5 -112.044609 33.069535 "AZ" TRUE FALSE "no" FALSE
"10984" "hJ3BUiQg64X7NNgjhIJ9yw" 4 -89.511041 43.0957999 "WI" TRUE TRUE "free" TRUE
"10987" "uvMQpe2i1p9wUvwYc6lwxw" 3.5 -73.5848559 45.5195835 "QC" TRUE FALSE "free" FALSE
"10988" "dM-pSFGxckeBu8DIGxfuHA" 3 -114.9279547 36.0552472 "NV" FALSE FALSE "no" FALSE
"10990" "JWql064OkrDDbRjJ-bjulw" 2 -112.4193885 33.6387351 "AZ" TRUE FALSE "free" FALSE
"10991" "_sppJb0durssEnD1fs94mw" 3 -111.9436496 33.6255226 "AZ" TRUE FALSE "free" FALSE
"10992" "11XUTAA8QO11cuyzEPVOkg" 3.5 -80.9401479 35.1359104 "NC" TRUE FALSE "free" TRUE
"10995" "Blkk9ztFRKL0JRo2YDTQgw" 2.5 -115.1184241 36.2747539 "NV" TRUE FALSE "no" TRUE
"10997" "bvYPXRj2ONK3VIDZ54PFyA" 3.5 -111.685936623987 33.3209408472008 "AZ" TRUE TRUE "no" TRUE
"10999" "bO2rQLEntQLcg675LjEqaA" 4 -111.8848787 33.2612195 "AZ" TRUE FALSE "no" TRUE
"11000" "1dnarzaw3bwFrK38hldi_Q" 2 -115.138026 36.089494 "NV" TRUE FALSE "no" FALSE
"11001" "Bqs7_QlIF5hHt7_HyZYO8w" 3.5 -112.1136988 33.7150963 "AZ" TRUE FALSE "free" TRUE
"11002" "SPBZxmt8_nT30rNVnKHYKA" 4 -112.1110064 33.5544649 "AZ" TRUE TRUE "no" FALSE
"11005" "qt0Bh6qo2-zxMyFXExyt4g" 3.5 -80.841163 35.151154 "NC" TRUE FALSE "free" TRUE
"11008" "d9eD1kEU7YRRIirdzyvJiQ" 3.5 -112.3416801 33.5098464 "AZ" TRUE FALSE "free" TRUE
"11009" "xs1LHeJy78u-7taSEnQ2Yw" 3.5 -112.070371 33.4564189 "AZ" TRUE TRUE "no" FALSE
"11011" "DtrACWjoGtx4lAaNfxHS4A" 4 -80.842158 35.22921 "NC" TRUE TRUE "no" FALSE
"11012" "pvApKSFKmGWSn9yP-nLbHA" 3 -80.932284 35.143982 "NC" TRUE FALSE "free" TRUE
"11013" "W4hVJJcxlVHT2W_DCzTsSQ" 4 -115.214682 36.158189 "NV" TRUE FALSE "no" TRUE
"11014" "y18_x-NKD-V3EiLwkSj8Gw" 3.5 -115.122717 36.200972 "NV" TRUE FALSE "no" TRUE
"11015" "2FV_iT9RACp_nAfwN6wjJw" 3.5 -115.1570995 36.1886225 "NV" TRUE TRUE "free" TRUE
"11017" "K9rlhLtpGjpzcVqZ3qxmug" 3 -115.29751536028 36.0680422680306 "NV" TRUE FALSE "free" FALSE
"11018" "cFivwA18popY5GH2tJtXlQ" 4.5 -88.2407279 40.1127011 "IL" TRUE FALSE "no" TRUE
"11020" "uchuMhsItIZOtD33p4KBaQ" 3.5 -111.7226454 33.2349399 "AZ" TRUE FALSE "free" FALSE
"11022" "eskXrZERb01mwHrNKv5eEw" 4 -115.2782 36.042461 "NV" TRUE FALSE "no" TRUE
"11026" "CwKyfU1JQRd3rHSYORG3hw" 4 -111.713364 33.594963 "AZ" TRUE TRUE "no" TRUE
"11028" "GTzBzNa-rywEeyPhF6Ruvw" 3.5 -89.4965662 43.0611404 "WI" TRUE FALSE "no" TRUE
"11029" "bulkC_6uGn5FM0vz3Kt0ZQ" 3 -79.9486512 40.44551 "PA" TRUE TRUE "no" FALSE
"11030" "fRA4Ey9Z3QBN-sV5pUFnjA" 3.5 -112.354776 33.641429 "AZ" TRUE TRUE "no" TRUE
"11031" "MwRPgayDjQkC529pXFv0sQ" 3.5 -80.65128874867 35.321640824289 "NC" TRUE TRUE "no" TRUE
"11033" "bFIa5GWBFcyhHJOMctO6XA" 3.5 -111.685933 33.465904 "AZ" TRUE TRUE "free" TRUE
"11035" "n8aEflHJYlK_c7yy8xkwpQ" 3.5 -115.1735161 36.1030009 "NV" TRUE TRUE "no" FALSE
"11038" "Xhg93cMdemu5pAMkDoEdtQ" 3 -115.173316579637 36.1156697204335 "NV" TRUE TRUE "no" FALSE
"11041" "-tsCj7HZ1TT548bcz8U3ZQ" 3.5 -115.1952579 36.0387752 "NV" TRUE TRUE "no" TRUE
"11042" "rR_szXNwNQB-MgEoTElb8Q" 4 -79.964499 40.428768 "PA" FALSE FALSE "no" FALSE
"11043" "pLdz4dZ6fUxp2GgBRNPq2Q" 4 -115.1549616 35.978702 "NV" TRUE FALSE "free" FALSE
"11047" "wksfC_Dud9G8GPntOq1CxA" 3 -80.801976 35.175887 "NC" TRUE TRUE "free" TRUE
"11050" "Fb3Pl0PO_ojEyChkM_SApA" 3.5 -88.2317452 40.1092784 "IL" TRUE FALSE "no" FALSE
"11051" "bTaIdTtPQIVaj7GChPXGBA" 3.5 -115.2074073 36.1299918 "NV" TRUE FALSE "no" TRUE
"11055" "QR8WItkeeoKwng308YDVgA" 4 -115.1390361 35.9773336 "NV" TRUE FALSE "free" FALSE
"11057" "bQ1s5pqX_UVWVQ-k4e9rAg" 4 -111.930326968431 33.3637867122889 "AZ" TRUE FALSE "no" TRUE
"11058" "Zruvunhqw7cuyuoe7g09Gw" 3.5 -111.9813513 33.597361 "AZ" TRUE TRUE "free" TRUE
"11059" "4lTeUypyxHZCMVZjcREr4Q" 3.5 -112.3931425 33.6268195 "AZ" TRUE FALSE "no" TRUE
"11064" "q83q9mFV7M62p8wMrtmkgw" 3 -80.7014311 35.3652503 "NC" TRUE TRUE "paid" TRUE
"11066" "FFdlPSZCGgTdg1CAfrlvlw" 3.5 -112.0534296 33.3052457 "AZ" TRUE FALSE "free" TRUE
"11068" "AKyTwyfCRHAQ-W4oMRKVtA" 3.5 -115.2971808 36.1447744 "NV" TRUE FALSE "no" TRUE
"11069" "mMy3ki7V3ekNjKIH-93mZg" 3.5 -111.9328081 33.4148379 "AZ" FALSE FALSE "free" TRUE
"11072" "km3g-wDO2KfhfnTvJrLJig" 2.5 -111.9099123 33.4074267 "AZ" TRUE FALSE "no" TRUE
"11073" "j0Cwi0GmIFEC5g9lHmWb-A" 3.5 -115.1727367 36.1142391 "NV" FALSE TRUE "no" FALSE
"11079" "1MMztCZKPtw9DoCVflfZFg" 3.5 -115.1180018 36.0157945 "NV" TRUE TRUE "free" FALSE
"11081" "js34oCYYc3od-WQcR1_yPg" 3.5 -89.3794734 43.075554 "WI" TRUE FALSE "no" FALSE
"11082" "014pkZADThO2BoXFa1tuKg" 2.5 -115.289948 36.175228 "NV" TRUE FALSE "paid" FALSE
"11084" "SR-rvqMK70EilKn5_RH54Q" 3 -112.256017 33.450645 "AZ" TRUE TRUE "free" TRUE
"11086" "S2PszSc6uq-RoYhbRDQIrA" 3.5 -89.523258 43.0553602 "WI" TRUE FALSE "free" TRUE
"11087" "iIxGqrjsWxOm5x6SG33l1w" 4 -73.573073622926 45.513491464279 "QC" TRUE TRUE "no" TRUE
"11088" "f_LpprTSkr8jyQ2uXa9sIg" 2.5 -115.138026 36.089494 "NV" TRUE TRUE "no" FALSE
"11089" "u-nMW__EKMYH_PVqacYc3Q" 4 -112.1348879 33.6533726 "AZ" TRUE TRUE "no" FALSE
"11091" "85W41pXR5qbsAIxtRqH1aA" 4 -111.8416624 33.3110656 "AZ" TRUE FALSE "no" FALSE
"11097" "5_TX9FincQ29TOSLDfFxUQ" 4 -89.5183683 43.0761711 "WI" TRUE TRUE "no" FALSE
"11099" "uY1hOM4pySx07Yle9NGAiQ" 4 -115.299976430833 36.1471526137098 "NV" TRUE TRUE "no" FALSE
"11100" "1dprSfGrxNxgYiuYcmb3FQ" 4.5 -73.575375540943 45.482975771569 "QC" FALSE TRUE "no" FALSE
"11102" "DPVk5PTQPYuVA5t9wOvGLw" 3.5 -112.20051503938 33.71365126902 "AZ" TRUE TRUE "free" FALSE
"11103" "A8q8miBWQ5-wgLwuE1L-2Q" 3 -115.204802 36.034193 "NV" TRUE FALSE "no" TRUE
"11105" "3YTW5lq-s-vNI640l-qm_Q" 3.5 -111.9247139 33.4213508 "AZ" TRUE FALSE "no" TRUE
"11107" "RShrvt5oIS40FrcX6bCHSg" 2.5 -111.716108 33.602592 "AZ" TRUE TRUE "free" TRUE
"11108" "j3xNAQtY6nFLeE6p4TpJoQ" 3.5 -115.1222548 36.1000026 "NV" TRUE FALSE "free" FALSE
"11109" "NwGV1bsXdoAFEOUsB1HAWg" 3.5 -115.168737 35.965329 "NV" TRUE FALSE "no" FALSE
"11111" "mJfIIl-i3NYiIR9Gzs48LQ" 4 -80.842288 35.199889 "NC" TRUE TRUE "free" TRUE
"11114" "adKyTJT-RtaTP0krxLyQwQ" 4 -111.858062 33.233312 "AZ" TRUE FALSE "no" FALSE
"11115" "h3B-MtYvzP3eY4fTMZR0Zw" 4 -80.8246247 35.2013595 "NC" TRUE TRUE "free" FALSE
"11117" "qqUi-kYKmen1JPqnFmK0MQ" 2 -115.1366111 36.0169212 "NV" TRUE FALSE "no" FALSE
"11118" "aRaeSj5VgiNx78qHuGGNNA" 4 -80.805909 35.246722 "NC" TRUE FALSE "free" TRUE
"11121" "fI4vZhMLxuyoY6Q7BzVcLQ" 3.5 -79.8746294 40.4888658 "PA" TRUE TRUE "free" TRUE
"11122" "MzHFs-ToGHJECmIEUvhWtg" 3.5 -73.5805397 45.4929086 "QC" TRUE FALSE "no" TRUE
"11123" "sLHsHmJLV4napVU3cv2xzA" 3 -73.5730706 45.4979802 "QC" TRUE TRUE "free" FALSE
"11124" "RqbSeoeqXTwts5pfhw7nJg" 3.5 -111.858226 33.326594 "AZ" TRUE TRUE "free" FALSE
"11125" "H3TmYkiUo-ZY1va4TZM_zw" 4 -111.7913336 33.2781035 "AZ" TRUE FALSE "no" TRUE
"11128" "oSca4JC5kYHPr1Mhs6ZASw" 4.5 -80.8482914 35.1708644 "NC" FALSE FALSE "no" FALSE
"11129" "RhoB2ScipRhp1LyggfdVwA" 3.5 -115.116185265795 36.2402631028476 "NV" TRUE FALSE "no" TRUE
"11130" "6KPncwSNaDTbtGhhKbsktQ" 2.5 -115.171859 36.2395163 "NV" TRUE FALSE "no" FALSE
"11131" "RSBdMDQF1nYBj7NTUCdxHw" 4 -115.1960063 36.1309039 "NV" TRUE TRUE "no" TRUE
"11133" "uJSS0Kq1qoiCTXQdxxztrQ" 4 -79.982204 40.4288326 "PA" TRUE FALSE "no" FALSE
"11134" "HozRL2f85TozozQJmU-wvw" 3 -114.9924547 36.0095648 "NV" TRUE FALSE "free" FALSE
"11135" "9hF1vOOkT-OMVhYwPCxtcw" 3.5 -79.982409 40.365162 "PA" TRUE FALSE "no" FALSE
"11138" "fZELqByT0VHrQHwYm-F0qA" 3.5 -112.029821 33.376977 "AZ" TRUE FALSE "no" TRUE
"11140" "-sC66z4SO3tR7nFCjfQwuQ" 4 -112.079134583473 33.4914048761129 "AZ" TRUE TRUE "free" FALSE
"11141" "ybDCYlkelIAh5GXaliL7Qg" 3.5 -80.756654 35.337229 "NC" TRUE TRUE "free" FALSE
"11144" "nY3RKF41-pT0Ha0WUlQQ6A" 3.5 -111.897535206388 33.6219047064504 "AZ" TRUE FALSE "no" TRUE
"11145" "-5rFC4EVrT-v8g1PSEf6Xg" 4 -112.3408511 33.4823893 "AZ" TRUE TRUE "free" TRUE
"11148" "6BkbwY0j33py_XmzvmnfXw" 4.5 -80.0002018 40.4423622 "PA" TRUE FALSE "no" TRUE
"11149" "4jKfqrEPuhBr-Ssp5QFLxA" 4 -73.5738769 45.5146432 "QC" TRUE FALSE "no" FALSE
"11151" "mbpDk_uvYwH2ZPo8LoJYxg" 2.5 -111.866226196289 33.4368850166011 "AZ" TRUE FALSE "no" FALSE
"11152" "K7Kxz1FX-VLPflPJgqqbGQ" 4 -111.9798208 33.4948197 "AZ" TRUE FALSE "no" TRUE
"11153" "JYXzpcoldQsZthTKXMTegQ" 4 -73.5809151 45.4925837 "QC" TRUE FALSE "no" FALSE
"11158" "dBk8yOWJE3fj8AFjh6D-uQ" 4 -80.757397 35.33807 "NC" TRUE FALSE "no" FALSE
"11160" "fTFgrxLjA07UdR-1PKfIng" 4 -80.8133005 35.2203067 "NC" TRUE FALSE "free" FALSE
"11161" "9ao7DSa0vgDMQqrWtEcwnQ" 4.5 -111.6823149623 33.45102078308 "AZ" TRUE FALSE "no" TRUE
"11163" "EIshA1evDfCTcuI0dYUo7A" 4 -115.1025184 36.0786216 "NV" TRUE FALSE "no" TRUE
"11164" "d83_qJwcOYOojQsapu1Z4A" 4 -112.100731 33.626933 "AZ" TRUE FALSE "no" FALSE
"11165" "tc1w6LZUUB9gRMmKYzkIjQ" 3.5 -115.206161 36.1440005 "NV" TRUE FALSE "no" TRUE
"11170" "byhwHi0lhYdyY5kSpuqoaQ" 4 -111.925047537451 33.6253647878863 "AZ" TRUE TRUE "free" TRUE
"11172" "IQaND6HcN6NdtQ8QysO3Fg" 3.5 -112.25351 33.581302 "AZ" TRUE FALSE "no" TRUE
"11175" "aKsLS--XrZHjhwoYu9F2tA" 4.5 -112.100294 33.512745 "AZ" TRUE FALSE "free" TRUE
"11176" "25iBod7D4tW3DxpoZQ3Dsw" 3.5 -73.5761735 45.5070177 "QC" TRUE FALSE "no" FALSE
"11177" "rcACoPoSovDJPx5hpeR5Dg" 3.5 -112.101899 33.712245 "AZ" TRUE FALSE "no" TRUE
"11180" "0tSPaRpSS_YHLQFcqmAbHA" 2 -115.1711298 36.128561 "NV" FALSE TRUE "paid" FALSE
"11182" "1bPngA5zYQjTvt-qQ4xJqw" 4 -73.5581009 45.4979637 "QC" FALSE TRUE "free" FALSE
"11184" "5cIen1hlpeO_M1jVKBQR-g" 4 -111.9456801 33.2907071 "AZ" FALSE TRUE "no" FALSE
"11185" "GAPqG0WNBBidKeZTMpEZ-w" 4 -112.0791022 33.4549678 "AZ" TRUE TRUE "no" FALSE
"11186" "BvacFV7Wr_dUlz3M5-aJ5w" 3.5 -80.8431501 35.2273071 "NC" TRUE FALSE "free" TRUE
"11187" "pPDVpf3daNYrV15_qiUKQA" 4 -115.2509345 36.0552046 "NV" TRUE FALSE "no" TRUE
"11188" "8cNA6AcjsdfJAtDv39FLNg" 3.5 -80.771467 35.0618989 "NC" TRUE FALSE "no" TRUE
"11190" "tc6V9KpFw_wAiY9mGXmmOw" 4.5 -3.1955198 55.9478349 "EDH" TRUE FALSE "free" TRUE
"11192" "bt9J3GgjArWCTfyoa3naEw" 4 -115.258967200205 36.1808242173367 "NV" TRUE TRUE "free" TRUE
"11195" "LlDZRa9rF1E3Fql0EPcJKw" 3.5 -80.764657 35.341155 "NC" TRUE FALSE "no" TRUE
"11196" "QtWleJLRz8Ub-54oW1EBEQ" 3.5 -115.208475054374 36.2769821518521 "NV" TRUE FALSE "no" FALSE
"11197" "BW7Y49eHiOx5GRYAOlsuww" 2.5 -115.180169 36.2612231 "NV" TRUE FALSE "no" FALSE
"11198" "6jCcIZcdhNPVep1oeUvegg" 3.5 -89.343682 43.097054 "WI" TRUE FALSE "free" FALSE
"11200" "9HwUkbKAv7dO3MGlkkJJSg" 3.5 -111.9364911 33.8337675 "AZ" TRUE TRUE "no" TRUE
"11202" "dn9sB0Kok8cnkDhpcl7YCg" 4.5 -112.0131037 33.5835147 "AZ" TRUE TRUE "free" TRUE
"11205" "MXOdsPTLQPsQK9hUq01DWg" 3.5 -111.977756 33.49413 "AZ" TRUE FALSE "free" FALSE
"11211" "WmUcv3Pvoc1DyhE_HMNPKw" 4 -115.1195912 36.0996904 "NV" TRUE TRUE "free" FALSE
"11213" "aHGcI-KGitnGRco_D_I9Ag" 2.5 -111.978637695312 33.7983474731445 "AZ" TRUE FALSE "free" FALSE
"11214" "ehaKxqZX0nn-rvFFhhL0hA" 3.5 -115.197296 36.172493 "NV" TRUE FALSE "no" FALSE
"11215" "HtCBdg3ItYV5NoeGpm4mjw" 2.5 -111.528019873047 33.2530871063949 "AZ" TRUE FALSE "no" FALSE
"11216" "X45hvN2Z1gh5R4dPgXbVyQ" 4 -3.201323 55.9530141 "EDH" FALSE TRUE "no" FALSE
